run_id,party_victory,rounds_taken,side,name,init_total,init_order,damage_dealt_total,damage_taken_total,hits_landed,crits_landed,opening_burst_triggered,hunters_mark_cast,hunters_mark_bonus_damage
4214,0,6,monsters,Bugbear,21,1,22,26,2,0,0,0,0
4214,0,6,monsters,Goblin_1,21,3,24,0,4,0,0,0,0
4214,0,6,monsters,Goblin_2,4,8,12,0,3,0,0,0,0
4214,0,6,monsters,Goblin_3,11,6,13,0,2,0,0,0,0
4214,0,6,monsters,Goblin_4,14,5,15,0,2,1,0,0,0
4214,0,6,party,Fighter,21,2,13,36,2,0,0,0,0
4214,0,6,party,Ranger,6,7,13,29,1,0,0,1,5
4214,0,6,party,Rogue,20,4,0,21,0,0,0,0,0
4215,1,8,monsters,Bugbear,14,6,0,37,0,0,0,0,0
4215,1,8,monsters,Goblin_1,4,8,6,10,1,0,0,0,0
4215,1,8,monsters,Goblin_2,16,4,9,7,1,1,0,0,0
4215,1,8,monsters,Goblin_3,15,5,16,9,3,0,0,0,0
4215,1,8,monsters,Goblin_4,20,2,28,8,5,0,0,0,0
4215,1,8,party,Fighter,13,7,35,11,5,0,0,0,0
4215,1,8,party,Ranger,18,3,27,26,3,0,0,1,3
4215,1,8,party,Rogue,20,1,9,22,1,0,1,0,0
4216,1,5,monsters,Bugbear,12,5,0,37,0,0,0,0,0
4216,1,5,monsters,Goblin_1,5,8,0,7,0,0,0,0,0
4216,1,5,monsters,Goblin_2,20,2,6,14,1,0,0,0,0
4216,1,5,monsters,Goblin_3,22,1,27,16,4,1,0,0,0
4216,1,5,monsters,Goblin_4,10,6,15,8,2,0,0,0,0
4216,1,5,party,Fighter,20,3,36,0,4,2,0,0,0
4216,1,5,party,Ranger,7,7,32,23,3,0,0,1,6
4216,1,5,party,Rogue,14,4,14,25,1,1,1,0,0
4217,0,10,monsters,Bugbear,20,4,0,27,0,0,0,0,0
4217,0,10,monsters,Goblin_1,14,6,8,9,2,0,0,0,0
4217,0,10,monsters,Goblin_2,6,8,24,9,5,0,0,0,0
4217,0,10,monsters,Goblin_3,22,1,17,4,3,0,0,0,0
4217,0,10,monsters,Goblin_4,13,7,31,0,5,0,0,0,0
4217,0,10,party,Fighter,21,2,34,31,5,1,0,0,0
4217,0,10,party,Ranger,20,3,15,28,2,0,0,1,2
4217,0,10,party,Rogue,17,5,0,21,0,0,0,0,0
4218,0,10,monsters,Bugbear,21,1,9,34,1,0,0,0,0
4218,0,10,monsters,Goblin_1,9,6,18,9,3,0,0,0,0
4218,0,10,monsters,Goblin_2,16,5,3,12,1,0,0,0,0
4218,0,10,monsters,Goblin_3,18,4,30,6,4,2,0,0,0
4218,0,10,monsters,Goblin_4,6,7,20,0,3,0,0,0,0
4218,0,10,party,Fighter,3,8,25,29,3,1,0,0,0
4218,0,10,party,Ranger,19,3,36,27,4,0,0,1,10
4218,0,10,party,Rogue,19,2,0,24,0,0,0,0,0
4219,0,8,monsters,Bugbear,14,3,20,25,2,0,0,0,0
4219,0,8,monsters,Goblin_1,19,1,25,0,4,1,0,0,0
4219,0,8,monsters,Goblin_2,4,8,6,0,1,0,0,0,0
4219,0,8,monsters,Goblin_3,14,4,13,0,2,0,0,0,0
4219,0,8,monsters,Goblin_4,16,2,31,0,4,1,0,0,0
4219,0,8,party,Fighter,13,5,10,31,1,1,0,0,0
4219,0,8,party,Ranger,9,6,0,37,0,0,0,1,0
4219,0,8,party,Rogue,4,7,15,27,2,0,0,0,0
4220,0,9,monsters,Bugbear,14,3,13,27,1,0,0,0,0
4220,0,9,monsters,Goblin_1,10,5,10,9,2,1,0,0,0
4220,0,9,monsters,Goblin_2,20,1,25,7,4,0,0,0,0
4220,0,9,monsters,Goblin_3,17,2,20,16,4,1,0,0,0
4220,0,9,monsters,Goblin_4,5,8,16,0,3,0,0,0,0
4220,0,9,party,Fighter,13,4,42,30,4,1,0,0,0
4220,0,9,party,Ranger,5,7,17,29,2,0,0,1,1
4220,0,9,party,Rogue,9,6,0,25,0,0,0,0,0
4221,1,5,monsters,Bugbear,13,6,0,30,0,0,0,0,0
4221,1,5,monsters,Goblin_1,4,8,4,10,1,0,0,0,0
4221,1,5,monsters,Goblin_2,22,1,4,8,1,0,0,0,0
4221,1,5,monsters,Goblin_3,18,3,11,8,3,0,0,0,0
4221,1,5,monsters,Goblin_4,6,7,16,15,2,1,0,0,0
4221,1,5,party,Fighter,21,2,18,0,2,1,0,0,0
4221,1,5,party,Ranger,13,5,38,11,4,1,0,1,4
4221,1,5,party,Rogue,17,4,15,24,1,0,1,0,0
4222,1,7,monsters,Bugbear,7,8,25,28,1,1,0,0,0
4222,1,7,monsters,Goblin_1,7,7,6,12,1,0,0,0,0
4222,1,7,monsters,Goblin_2,16,2,8,9,2,0,0,0,0
4222,1,7,monsters,Goblin_3,11,5,15,10,2,0,0,0,0
4222,1,7,monsters,Goblin_4,11,4,12,12,2,0,0,0,0
4222,1,7,party,Fighter,10,6,20,0,3,1,0,0,0
4222,1,7,party,Ranger,14,3,31,22,4,0,0,1,2
4222,1,7,party,Rogue,16,1,20,44,1,0,1,0,0
4223,1,14,monsters,Bugbear,16,1,0,29,0,0,0,0,0
4223,1,14,monsters,Goblin_1,8,6,6,10,1,0,0,0,0
4223,1,14,monsters,Goblin_2,7,7,6,10,1,0,0,0,0
4223,1,14,monsters,Goblin_3,13,4,15,12,3,0,0,0,0
4223,1,14,monsters,Goblin_4,5,8,34,10,6,0,0,0,0
4223,1,14,party,Fighter,15,2,39,12,6,1,0,0,0
4223,1,14,party,Ranger,9,5,16,26,2,0,0,1,2
4223,1,14,party,Rogue,14,3,16,23,2,0,0,0,0
4224,1,5,monsters,Bugbear,13,7,0,43,0,0,0,0,0
4224,1,5,monsters,Goblin_1,13,6,7,11,1,0,0,0,0
4224,1,5,monsters,Goblin_2,5,8,3,17,1,0,0,0,0
4224,1,5,monsters,Goblin_3,17,4,3,10,1,0,0,0,0
4224,1,5,monsters,Goblin_4,15,5,7,10,1,0,0,0,0
4224,1,5,party,Fighter,21,2,21,0,2,0,0,0,0
4224,1,5,party,Ranger,19,3,44,0,4,0,0,1,6
4224,1,5,party,Rogue,23,1,26,20,2,0,1,0,0
4225,1,4,monsters,Bugbear,13,6,18,35,1,1,0,0,0
4225,1,4,monsters,Goblin_1,9,8,0,11,0,0,0,0,0
4225,1,4,monsters,Goblin_2,18,3,14,10,2,0,0,0,0
4225,1,4,monsters,Goblin_3,19,2,0,10,0,0,0,0,0
4225,1,4,monsters,Goblin_4,15,5,4,9,1,0,0,0,0
4225,1,4,party,Fighter,16,4,30,0,3,3,0,0,0
4225,1,4,party,Ranger,12,7,31,10,3,0,0,1,3
4225,1,4,party,Rogue,23,1,14,26,1,0,1,0,0
4226,0,7,monsters,Bugbear,11,7,26,31,2,0,0,0,0
4226,0,7,monsters,Goblin_1,19,3,4,0,1,0,0,0,0
4226,0,7,monsters,Goblin_2,16,4,32,0,5,2,0,0,0
4226,0,7,monsters,Goblin_3,8,8,7,0,1,0,0,0,0
4226,0,7,monsters,Goblin_4,15,6,11,0,2,1,0,0,0
4226,0,7,party,Fighter,22,1,18,29,3,0,0,0,0
4226,0,7,party,Ranger,21,2,13,27,1,0,0,1,6
4226,0,7,party,Rogue,15,5,0,24,0,0,0,0,0
4227,0,4,monsters,Bugbear,22,1,29,19,3,0,0,0,0
4227,0,4,monsters,Goblin_1,19,4,10,0,2,0,0,0,0
4227,0,4,monsters,Goblin_2,15,5,28,0,3,3,0,0,0
4227,0,4,monsters,Goblin_3,11,6,15,0,3,0,0,0,0
4227,0,4,monsters,Goblin_4,3,8,4,0,1,0,0,0,0
4227,0,4,party,Fighter,9,7,0,35,0,0,0,0,0
4227,0,4,party,Ranger,21,2,8,27,1,0,0,1,4
4227,0,4,party,Rogue,20,3,11,24,1,0,0,0,0
4228,0,5,monsters,Bugbear,9,5,30,38,2,0,0,0,0
4228,0,5,monsters,Goblin_1,16,1,5,0,1,0,0,0,0
4228,0,5,monsters,Goblin_2,8,6,20,0,3,1,0,0,0
4228,0,5,monsters,Goblin_3,15,4,20,0,3,0,0,0,0
4228,0,5,monsters,Goblin_4,4,8,7,0,1,0,0,0,0
4228,0,5,party,Fighter,15,3,38,29,4,1,0,0,0
4228,0,5,party,Ranger,4,7,0,28,0,0,0,1,0
4228,0,5,party,Rogue,15,2,0,25,0,0,0,0,0
4229,0,6,monsters,Bugbear,17,3,21,29,2,0,0,0,0
4229,0,6,monsters,Goblin_1,12,6,6,0,1,0,0,0,0
4229,0,6,monsters,Goblin_2,13,5,12,0,2,0,0,0,0
4229,0,6,monsters,Goblin_3,4,8,32,0,4,1,0,0,0
4229,0,6,monsters,Goblin_4,8,7,12,0,2,0,0,0,0
4229,0,6,party,Fighter,19,2,12,31,2,0,0,0,0
4229,0,6,party,Ranger,13,4,17,26,1,0,0,1,6
4229,0,6,party,Rogue,19,1,0,26,0,0,0,0,0
4230,0,7,monsters,Bugbear,4,8,8,27,1,0,0,0,0
4230,0,7,monsters,Goblin_1,8,4,5,13,1,0,0,0,0
4230,0,7,monsters,Goblin_2,19,3,19,0,3,1,0,0,0
4230,0,7,monsters,Goblin_3,6,5,27,0,5,0,0,0,0
4230,0,7,monsters,Goblin_4,20,2,19,0,4,0,0,0,0
4230,0,7,party,Fighter,5,7,29,30,4,2,0,0,0
4230,0,7,party,Ranger,21,1,0,25,0,0,0,1,0
4230,0,7,party,Rogue,5,6,11,23,1,0,1,0,0
4231,1,5,monsters,Bugbear,3,8,0,32,0,0,0,0,0
4231,1,5,monsters,Goblin_1,17,2,8,12,1,0,0,0,0
4231,1,5,monsters,Goblin_2,5,6,8,8,1,0,0,0,0
4231,1,5,monsters,Goblin_3,22,1,15,8,2,1,0,0,0
4231,1,5,monsters,Goblin_4,7,5,5,11,1,1,0,0,0
4231,1,5,party,Fighter,13,4,34,0,3,1,0,0,0
4231,1,5,party,Ranger,4,7,23,12,2,0,0,1,5
4231,1,5,party,Rogue,13,3,14,24,1,0,1,0,0
4232,1,4,monsters,Bugbear,11,5,0,29,0,0,0,0,0
4232,1,4,monsters,Goblin_1,18,2,0,8,0,0,0,0,0
4232,1,4,monsters,Goblin_2,17,3,4,10,1,0,0,0,0
4232,1,4,monsters,Goblin_3,4,8,5,13,1,0,0,0,0
4232,1,4,monsters,Goblin_4,20,1,16,9,3,0,0,0,0
4232,1,4,party,Fighter,11,4,28,0,4,1,0,0,0
4232,1,4,party,Ranger,6,6,24,0,2,0,0,1,6
4232,1,4,party,Rogue,5,7,17,25,2,0,0,0,0
4233,1,9,monsters,Bugbear,15,2,25,40,3,1,0,0,0
4233,1,9,monsters,Goblin_1,8,5,0,9,0,0,0,0,0
4233,1,9,monsters,Goblin_2,7,7,7,13,2,0,0,0,0
4233,1,9,monsters,Goblin_3,20,1,19,16,3,0,0,0,0
4233,1,9,monsters,Goblin_4,8,6,22,19,4,0,0,0,0
4233,1,9,party,Fighter,14,3,73,22,7,4,0,0,0
4233,1,9,party,Ranger,6,8,16,28,1,0,0,1,5
4233,1,9,party,Rogue,8,4,8,23,1,0,0,0,0
4234,1,6,monsters,Bugbear,22,2,15,33,1,0,0,0,0
4234,1,6,monsters,Goblin_1,19,3,5,7,1,1,0,0,0
4234,1,6,monsters,Goblin_2,9,7,0,9,0,0,0,0,0
4234,1,6,monsters,Goblin_3,10,6,5,8,1,0,0,0,0
4234,1,6,monsters,Goblin_4,4,8,0,17,0,0,0,0,0
4234,1,6,party,Fighter,22,1,40,0,4,1,0,0,0
4234,1,6,party,Ranger,12,5,34,0,2,1,0,1,6
4234,1,6,party,Rogue,16,4,0,25,0,0,0,0,0
4235,0,5,monsters,Bugbear,19,2,32,20,3,0,0,0,0
4235,0,5,monsters,Goblin_1,10,6,7,0,1,0,0,0,0
4235,0,5,monsters,Goblin_2,11,5,29,0,4,1,0,0,0
4235,0,5,monsters,Goblin_3,15,3,7,0,2,1,0,0,0
4235,0,5,monsters,Goblin_4,8,7,13,0,2,0,0,0,0
4235,0,5,party,Fighter,6,8,0,32,0,0,0,0,0
4235,0,5,party,Ranger,12,4,20,30,2,0,0,1,4
4235,0,5,party,Rogue,19,1,0,26,0,0,0,0,0
4236,0,5,monsters,Bugbear,15,4,17,25,2,0,0,0,0
4236,0,5,monsters,Goblin_1,20,2,21,0,3,1,0,0,0
4236,0,5,monsters,Goblin_2,5,8,15,0,2,0,0,0,0
4236,0,5,monsters,Goblin_3,10,6,8,0,1,0,0,0,0
4236,0,5,monsters,Goblin_4,22,1,18,0,3,0,0,0,0
4236,0,5,party,Fighter,20,3,12,30,2,0,0,0,0
4236,0,5,party,Ranger,10,5,13,27,1,0,0,1,4
4236,0,5,party,Rogue,6,7,0,22,0,0,0,0,0
4237,0,7,monsters,Bugbear,3,8,0,33,0,0,0,0,0
4237,0,7,monsters,Goblin_1,4,6,7,9,1,0,0,0,0
4237,0,7,monsters,Goblin_2,20,2,9,9,2,0,0,0,0
4237,0,7,monsters,Goblin_3,4,7,45,0,6,2,0,0,0
4237,0,7,monsters,Goblin_4,6,5,19,0,3,0,0,0,0
4237,0,7,party,Fighter,20,1,17,29,2,1,0,0,0
4237,0,7,party,Ranger,13,3,28,30,3,0,0,1,4
4237,0,7,party,Rogue,7,4,6,21,1,0,0,0,0
4238,1,5,monsters,Bugbear,20,3,10,29,1,0,0,0,0
4238,1,5,monsters,Goblin_1,22,1,4,17,1,0,0,0,0
4238,1,5,monsters,Goblin_2,15,5,15,8,2,0,0,0,0
4238,1,5,monsters,Goblin_3,15,4,10,10,2,0,0,0,0
4238,1,5,monsters,Goblin_4,20,2,11,11,2,0,0,0,0
4238,1,5,party,Fighter,7,7,21,0,2,1,0,0,0
4238,1,5,party,Ranger,9,6,54,23,5,1,0,1,9
4238,1,5,party,Rogue,4,8,0,27,0,0,0,0,0
4239,0,6,monsters,Bugbear,7,6,0,27,0,0,0,0,0
4239,0,6,monsters,Goblin_1,11,2,0,13,0,0,0,0,0
4239,0,6,monsters,Goblin_2,18,1,32,0,5,0,0,0,0
4239,0,6,monsters,Goblin_3,10,5,30,0,4,0,0,0,0
4239,0,6,monsters,Goblin_4,10,4,19,0,4,1,0,0,0
4239,0,6,party,Fighter,6,7,17,29,2,1,0,0,0
4239,0,6,party,Ranger,10,3,23,28,2,0,0,1,11
4239,0,6,party,Rogue,5,8,0,24,0,0,0,0,0
4240,0,9,monsters,Bugbear,17,3,0,32,0,0,0,0,0
4240,0,9,monsters,Goblin_1,21,1,8,11,1,0,0,0,0
4240,0,9,monsters,Goblin_2,13,5,11,13,2,0,0,0,0
4240,0,9,monsters,Goblin_3,5,8,39,0,7,1,0,0,0
4240,0,9,monsters,Goblin_4,8,7,28,0,4,0,0,0,0
4240,0,9,party,Fighter,20,2,17,32,2,2,0,0,0
4240,0,9,party,Ranger,9,6,29,27,3,0,0,1,2
4240,0,9,party,Rogue,13,4,10,27,1,0,0,0,0
4241,1,4,monsters,Bugbear,5,6,0,28,0,0,0,0,0
4241,1,4,monsters,Goblin_1,3,8,0,8,0,0,0,0,0
4241,1,4,monsters,Goblin_2,4,7,5,16,1,0,0,0,0
4241,1,4,monsters,Goblin_3,10,4,5,16,1,0,0,0,0
4241,1,4,monsters,Goblin_4,6,5,10,7,2,0,0,0,0
4241,1,4,party,Fighter,22,1,13,0,2,0,0,0,0
4241,1,4,party,Ranger,16,3,24,0,2,1,0,1,3
4241,1,4,party,Rogue,16,2,38,20,2,2,1,0,0
4242,0,13,monsters,Bugbear,11,6,10,31,1,0,0,0,0
4242,0,13,monsters,Goblin_1,3,8,13,15,2,0,0,0,0
4242,0,13,monsters,Goblin_2,7,7,20,15,3,0,0,0,0
4242,0,13,monsters,Goblin_3,20,1,32,8,4,1,0,0,0
4242,0,13,monsters,Goblin_4,18,4,19,6,3,1,0,0,0
4242,0,13,party,Fighter,19,3,53,32,5,2,0,0,0
4242,0,13,party,Ranger,13,5,22,37,2,0,0,1,10
4242,0,13,party,Rogue,19,2,0,25,0,0,0,0,0
4243,1,6,monsters,Bugbear,12,6,0,37,0,0,0,0,0
4243,1,6,monsters,Goblin_1,18,3,8,11,1,0,0,0,0
4243,1,6,monsters,Goblin_2,9,8,5,10,1,0,0,0,0
4243,1,6,monsters,Goblin_3,15,4,13,8,2,0,0,0,0
4243,1,6,monsters,Goblin_4,19,2,16,12,3,0,0,0,0
4243,1,6,party,Fighter,10,7,15,0,2,0,0,0,0
4243,1,6,party,Ranger,19,1,49,20,5,0,0,1,8
4243,1,6,party,Rogue,12,5,14,22,1,0,1,0,0
4244,0,13,monsters,Bugbear,19,2,4,27,1,0,0,0,0
4244,0,13,monsters,Goblin_1,17,3,9,9,2,0,0,0,0
4244,0,13,monsters,Goblin_2,16,4,18,0,3,0,0,0,0
4244,0,13,monsters,Goblin_3,5,8,31,0,5,0,0,0,0
4244,0,13,monsters,Goblin_4,15,6,16,0,3,0,0,0,0
4244,0,13,party,Fighter,14,7,20,28,3,0,0,0,0
4244,0,13,party,Ranger,19,1,12,26,1,0,0,1,1
4244,0,13,party,Rogue,15,5,4,24,1,0,0,0,0
4245,1,7,monsters,Bugbear,14,5,16,28,1,0,0,0,0
4245,1,7,monsters,Goblin_1,7,6,10,8,2,0,0,0,0
4245,1,7,monsters,Goblin_2,4,8,7,9,1,0,0,0,0
4245,1,7,monsters,Goblin_3,7,7,5,13,1,0,0,0,0
4245,1,7,monsters,Goblin_4,21,1,22,11,5,0,0,0,0
4245,1,7,party,Fighter,18,4,46,4,5,2,0,0,0
4245,1,7,party,Ranger,19,2,12,30,1,0,0,1,3
4245,1,7,party,Rogue,19,3,11,26,1,0,1,0,0
4246,1,5,monsters,Bugbear,15,4,11,30,1,0,0,0,0
4246,1,5,monsters,Goblin_1,21,1,6,8,1,0,0,0,0
4246,1,5,monsters,Goblin_2,13,5,0,11,0,0,0,0,0
4246,1,5,monsters,Goblin_3,4,8,7,10,1,0,0,0,0
4246,1,5,monsters,Goblin_4,20,2,7,12,2,0,0,0,0
4246,1,5,party,Fighter,17,3,37,0,4,0,0,0,0
4246,1,5,party,Ranger,11,6,34,10,4,0,0,1,6
4246,1,5,party,Rogue,6,7,0,21,0,0,0,0,0
4247,1,4,monsters,Bugbear,13,8,0,31,0,0,0,0,0
4247,1,4,monsters,Goblin_1,15,6,0,8,0,0,0,0,0
4247,1,4,monsters,Goblin_2,17,4,3,10,1,0,0,0,0
4247,1,4,monsters,Goblin_3,13,7,7,11,1,1,0,0,0
4247,1,4,monsters,Goblin_4,17,3,5,10,1,0,0,0,0
4247,1,4,party,Fighter,20,2,29,0,3,0,0,0,0
4247,1,4,party,Ranger,22,1,22,0,2,0,0,1,1
4247,1,4,party,Rogue,15,5,19,15,1,0,1,0,0
4248,0,6,monsters,Bugbear,22,1,33,27,2,0,0,0,0
4248,0,6,monsters,Goblin_1,21,2,14,8,3,0,0,0,0
4248,0,6,monsters,Goblin_2,15,4,5,5,1,0,0,0,0
4248,0,6,monsters,Goblin_3,14,5,8,0,2,0,0,0,0
4248,0,6,monsters,Goblin_4,17,3,16,0,2,1,0,0,0
4248,0,6,party,Fighter,3,8,28,28,4,1,0,0,0
4248,0,6,party,Ranger,7,7,12,25,1,0,0,1,2
4248,0,6,party,Rogue,8,6,0,23,0,0,0,0,0
4249,1,6,monsters,Bugbear,9,4,0,28,0,0,0,0,0
4249,1,6,monsters,Goblin_1,7,8,0,7,0,0,0,0,0
4249,1,6,monsters,Goblin_2,7,7,6,8,1,0,0,0,0
4249,1,6,monsters,Goblin_3,13,3,22,10,3,0,0,0,0
4249,1,6,monsters,Goblin_4,7,6,21,8,3,0,0,0,0
4249,1,6,party,Fighter,17,2,38,0,6,1,0,0,0
4249,1,6,party,Ranger,7,5,11,27,2,0,0,1,0
4249,1,6,party,Rogue,21,1,12,22,1,0,1,0,0
4250,0,6,monsters,Bugbear,19,4,15,34,1,0,0,0,0
4250,0,6,monsters,Goblin_1,3,8,13,7,2,0,0,0,0
4250,0,6,monsters,Goblin_2,21,2,18,10,3,1,0,0,0
4250,0,6,monsters,Goblin_3,6,6,9,0,2,0,0,0,0
4250,0,6,monsters,Goblin_4,11,5,21,0,3,0,0,0,0
4250,0,6,party,Fighter,6,7,17,29,2,0,0,0,0
4250,0,6,party,Ranger,21,1,20,25,2,0,0,1,2
4250,0,6,party,Rogue,20,3,14,22,1,0,1,0,0
4251,0,5,monsters,Bugbear,21,1,40,18,2,1,0,0,0
4251,0,5,monsters,Goblin_1,13,4,20,0,3,0,0,0,0
4251,0,5,monsters,Goblin_2,17,2,11,0,2,0,0,0,0
4251,0,5,monsters,Goblin_3,8,6,4,0,1,0,0,0,0
4251,0,5,monsters,Goblin_4,9,5,15,0,3,0,0,0,0
4251,0,5,party,Fighter,6,7,10,28,1,0,0,0,0
4251,0,5,party,Ranger,5,8,8,28,1,0,0,1,3
4251,0,5,party,Rogue,16,3,0,34,0,0,0,0,0
4252,0,7,monsters,Bugbear,19,2,0,27,0,0,0,0,0
4252,0,7,monsters,Goblin_1,16,3,14,9,3,0,0,0,0
4252,0,7,monsters,Goblin_2,19,1,22,0,3,2,0,0,0
4252,0,7,monsters,Goblin_3,6,6,13,0,3,0,0,0,0
4252,0,7,monsters,Goblin_4,14,4,29,0,5,0,0,0,0
4252,0,7,party,Fighter,3,8,30,30,4,0,0,0,0
4252,0,7,party,Ranger,13,5,0,25,0,0,0,1,0
4252,0,7,party,Rogue,5,7,6,23,1,0,0,0,0
4253,0,6,monsters,Bugbear,21,1,47,23,4,0,0,0,0
4253,0,6,monsters,Goblin_1,12,5,19,0,2,1,0,0,0
4253,0,6,monsters,Goblin_2,6,8,4,0,1,0,0,0,0
4253,0,6,monsters,Goblin_3,14,3,8,0,1,0,0,0,0
4253,0,6,monsters,Goblin_4,9,7,10,0,2,0,0,0,0
4253,0,6,party,Fighter,15,2,11,28,2,0,0,0,0
4253,0,6,party,Ranger,12,4,12,29,1,0,0,1,1
4253,0,6,party,Rogue,9,6,0,31,0,0,0,0,0
4254,0,4,monsters,Bugbear,18,5,64,21,3,2,0,0,0
4254,0,4,monsters,Goblin_1,21,3,11,0,1,1,0,0,0
4254,0,4,monsters,Goblin_2,20,4,7,0,1,0,0,0,0
4254,0,4,monsters,Goblin_3,17,6,6,0,1,0,0,0,0
4254,0,4,monsters,Goblin_4,17,7,0,0,0,0,0,0,0
4254,0,4,party,Fighter,21,2,15,34,2,0,0,0,0
4254,0,4,party,Ranger,6,8,0,28,0,0,0,1,0
4254,0,4,party,Rogue,22,1,6,26,1,0,0,0,0
4255,1,9,monsters,Bugbear,20,1,6,35,1,0,0,0,0
4255,1,9,monsters,Goblin_1,15,3,5,14,1,0,0,0,0
4255,1,9,monsters,Goblin_2,7,6,18,10,4,0,0,0,0
4255,1,9,monsters,Goblin_3,14,4,6,8,1,0,0,0,0
4255,1,9,monsters,Goblin_4,13,5,21,16,4,0,0,0,0
4255,1,9,party,Fighter,3,8,51,6,5,1,0,0,0
4255,1,9,party,Ranger,4,7,32,25,3,0,0,1,4
4255,1,9,party,Rogue,17,2,0,25,0,0,0,0,0
4256,1,5,monsters,Bugbear,11,5,16,32,1,0,0,0,0
4256,1,5,monsters,Goblin_1,10,6,0,11,0,0,0,0,0
4256,1,5,monsters,Goblin_2,20,1,6,18,2,0,0,0,0
4256,1,5,monsters,Goblin_3,6,8,0,10,0,0,0,0,0
4256,1,5,monsters,Goblin_4,8,7,0,10,0,0,0,0,0
4256,1,5,party,Fighter,18,2,23,0,3,0,0,0,0
4256,1,5,party,Ranger,17,3,38,0,3,1,0,1,5
4256,1,5,party,Rogue,17,4,20,22,2,0,1,0,0
4257,1,8,monsters,Bugbear,5,7,0,33,0,0,0,0,0
4257,1,8,monsters,Goblin_1,21,2,18,13,2,2,0,0,0
4257,1,8,monsters,Goblin_2,13,5,10,10,2,0,0,0,0
4257,1,8,monsters,Goblin_3,12,6,10,9,2,1,0,0,0
4257,1,8,monsters,Goblin_4,4,8,9,17,2,0,0,0,0
4257,1,8,party,Fighter,22,1,61,0,6,3,0,0,0
4257,1,8,party,Ranger,17,3,21,24,2,0,0,1,5
4257,1,8,party,Rogue,17,4,0,23,0,0,0,0,0
4258,0,7,monsters,Bugbear,18,3,19,27,2,0,0,0,0
4258,0,7,monsters,Goblin_1,14,6,23,7,3,0,0,0,0
4258,0,7,monsters,Goblin_2,12,7,7,0,2,0,0,0,0
4258,0,7,monsters,Goblin_3,18,4,12,0,2,0,0,0,0
4258,0,7,monsters,Goblin_4,21,2,18,0,3,1,0,0,0
4258,0,7,party,Fighter,3,8,27,29,3,0,0,0,0
4258,0,7,party,Ranger,17,5,7,26,1,0,0,1,2
4258,0,7,party,Rogue,22,1,0,24,0,0,0,0,0
4259,0,5,monsters,Bugbear,22,1,55,13,3,1,0,0,0
4259,0,5,monsters,Goblin_1,6,8,14,0,3,0,0,0,0
4259,0,5,monsters,Goblin_2,19,2,12,0,2,0,0,0,0
4259,0,5,monsters,Goblin_3,10,7,0,0,0,0,0,0,0
4259,0,5,monsters,Goblin_4,14,4,6,0,1,0,0,0,0
4259,0,5,party,Fighter,11,6,13,29,2,0,0,0,0
4259,0,5,party,Ranger,15,3,0,27,0,0,0,1,0
4259,0,5,party,Rogue,12,5,0,31,0,0,0,0,0
4260,1,10,monsters,Bugbear,6,5,0,29,0,0,0,0,0
4260,1,10,monsters,Goblin_1,19,1,16,8,3,0,0,0,0
4260,1,10,monsters,Goblin_2,5,7,6,7,1,0,0,0,0
4260,1,10,monsters,Goblin_3,13,2,20,13,3,1,0,0,0
4260,1,10,monsters,Goblin_4,6,6,4,14,1,0,0,0,0
4260,1,10,party,Fighter,12,3,34,0,5,0,0,0,0
4260,1,10,party,Ranger,4,8,21,21,3,1,0,1,0
4260,1,10,party,Rogue,11,4,16,25,1,0,1,0,0
4261,1,4,monsters,Bugbear,6,7,0,30,0,0,0,0,0
4261,1,4,monsters,Goblin_1,11,6,0,16,0,0,0,0,0
4261,1,4,monsters,Goblin_2,21,1,4,15,1,0,0,0,0
4261,1,4,monsters,Goblin_3,20,2,5,15,1,0,0,0,0
4261,1,4,monsters,Goblin_4,12,5,15,10,3,0,0,0,0
4261,1,4,party,Fighter,4,8,17,0,2,0,0,0,0
4261,1,4,party,Ranger,18,3,27,0,3,0,0,1,3
4261,1,4,party,Rogue,13,4,42,24,3,2,1,0,0
4262,1,3,monsters,Bugbear,18,3,0,32,0,0,0,0,0
4262,1,3,monsters,Goblin_1,17,4,7,11,1,0,0,0,0
4262,1,3,monsters,Goblin_2,17,5,0,12,0,0,0,0,0
4262,1,3,monsters,Goblin_3,15,6,3,14,1,0,0,0,0
4262,1,3,monsters,Goblin_4,11,7,3,8,1,0,0,0,0
4262,1,3,party,Fighter,21,1,31,0,3,2,0,0,0
4262,1,3,party,Ranger,5,8,20,0,2,0,0,1,6
4262,1,3,party,Rogue,20,2,26,13,2,0,1,0,0
4263,1,6,monsters,Bugbear,13,4,0,36,0,0,0,0,0
4263,1,6,monsters,Goblin_1,19,1,11,11,2,0,0,0,0
4263,1,6,monsters,Goblin_2,4,8,15,10,3,0,0,0,0
4263,1,6,monsters,Goblin_3,7,7,14,9,2,1,0,0,0
4263,1,6,monsters,Goblin_4,11,5,9,9,2,0,0,0,0
4263,1,6,party,Fighter,9,6,39,0,5,0,0,0,0
4263,1,6,party,Ranger,16,2,16,26,1,1,0,1,7
4263,1,6,party,Rogue,15,3,20,23,1,1,1,0,0
4264,0,6,monsters,Bugbear,15,4,18,29,1,0,0,0,0
4264,0,6,monsters,Goblin_1,11,6,18,5,4,0,0,0,0
4264,0,6,monsters,Goblin_2,20,1,7,0,1,0,0,0,0
4264,0,6,monsters,Goblin_3,19,2,25,0,4,0,0,0,0
